,max length of binary vectors
46082,92155.92828625251
46083,92157.9282549464
46084,92159.9282549464
46085,92161.92822364165
46086,92163.92822364165
46087,92165.92819233827
46088,92167.92819233827
46089,92169.92816103622
46090,92171.92816103622
46091,92173.92812973555
46092,92175.92812973555
46093,92177.92809843624
46094,92179.92809843624
46095,92181.92806713827
46096,92183.92806713827
46097,92185.92803584167
46098,92187.92803584167
46099,92189.92800454644
46100,92191.92800454644
46101,92193.92797325255
46102,92195.92797325255
46103,92197.92794196002
46104,92199.92794196002
46105,92201.92791066886
46106,92203.92791066886
46107,92205.92787937904
46108,92207.92787937904
46109,92209.92784809059
46110,92211.92784809059
46111,92213.92781680348
46112,92215.92781680348
46113,92217.92778551774
46114,92219.92778551774
46115,92221.92775423336
46116,92223.92775423336
46117,92225.92772295034
46118,92227.92772295034
46119,92229.92769166865
46120,92231.92769166865
46121,92233.92766038835
46122,92235.92766038835
46123,92237.92762910938
46124,92239.92762910938
46125,92241.92759783179
46126,92243.92759783179
46127,92245.92756655553
46128,92247.92756655553
46129,92249.92753528064
46130,92251.92753528064
46131,92253.92750400712
46132,92255.92750400712
46133,92257.92747273494
46134,92259.92747273494
46135,92261.92744146411
46136,92263.92744146411
46137,92265.92741019465
46138,92267.92741019465
46139,92269.92737892654
46140,92271.92737892654
46141,92273.92734765977
46142,92275.92734765977
46143,92277.92731639437
46144,92279.92731639437
46145,92281.92728513034
46146,92283.92728513034
46147,92285.92725386765
46148,92287.92725386765
46149,92289.9272226063
46150,92291.9272226063
46151,92293.92719134633
46152,92295.92719134633
46153,92297.9271600877
46154,92299.9271600877
46155,92301.92712883043
46156,92303.92712883043
46157,92305.9270975745
46158,92307.9270975745
46159,92309.92706631994
46160,92311.92706631994
46161,92313.92703506674
46162,92315.92703506674
46163,92317.92700381487
46164,92319.92700381487
46165,92321.92697256437
46166,92323.92697256437
46167,92325.92694131524
46168,92327.92694131524
46169,92329.92691006743
46170,92331.92691006743
46171,92333.92687882099
46172,92335.92687882099
46173,92337.9268475759
46174,92339.9268475759
46175,92341.92681633217
46176,92343.92681633217
46177,92345.92678508979
46178,92347.92678508979
46179,92349.92675384876
46180,92351.92675384876
46181,92353.92672260909
46182,92355.92672260909
46183,92357.92669137075
46184,92359.92669137075
46185,92361.92666013379
46186,92363.92666013379
46187,92365.92662889819
46188,92367.92662889819
46189,92369.92659766391
46190,92371.92659766391
46191,92373.92656643101
46192,92375.92656643101
46193,92377.92653519944
46194,92379.92653519944
46195,92381.92650396924
46196,92383.92650396924
46197,92385.92647274038
46198,92387.92647274038
46199,92389.92644151289
46200,92391.92644151289
46201,92393.92641028672
46202,92395.92641028672
46203,92397.92637906192
46204,92399.92637906192
46205,92401.92634783848
46206,92403.92634783848
46207,92405.92631661639
46208,92407.92631661639
46209,92409.92628539563
46210,92411.92628539563
46211,92413.92625417624
46212,92415.92625417624
46213,92417.9262229582
46214,92419.9262229582
46215,92421.92619174151
46216,92423.92619174151
46217,92425.92616052617
46218,92427.92616052617
46219,92429.92612931217
46220,92431.92612931217
46221,92433.92609809953
46222,92435.92609809953
46223,92437.92606688823
46224,92439.92606688823
46225,92441.9260356783
46226,92443.9260356783
46227,92445.92600446971
46228,92447.92600446971
46229,92449.92597326248
46230,92451.92597326248
46231,92453.92594205658
46232,92455.92594205658
46233,92457.92591085205
46234,92459.92591085205
46235,92461.92587964886
46236,92463.92587964886
46237,92465.92584844702
46238,92467.92584844702
46239,92469.92581724653
46240,92471.92581724653
46241,92473.92578604739
46242,92475.92578604739
46243,92477.9257548496
46244,92479.9257548496
46245,92481.92572365316
46246,92483.92572365316
46247,92485.92569245807
46248,92487.92569245807
46249,92489.92566126432
46250,92491.92566126432
46251,92493.92563007193
46252,92495.92563007193
46253,92497.92559888089
46254,92499.92559888089
46255,92501.92556769119
46256,92503.92556769119
46257,92505.92553650284
46258,92507.92553650284
46259,92509.92550531583
46260,92511.92550531583
46261,92513.92547413018
46262,92515.92547413018
46263,92517.92544294588
46264,92519.92544294588
46265,92521.92541176293
46266,92523.92541176293
46267,92525.92538058132
46268,92527.92538058132
46269,92529.92534940105
46270,92531.92534940105
46271,92533.92531822214
46272,92535.92531822214
46273,92537.92528704458
46274,92539.92528704458
46275,92541.92525586837
46276,92543.92525586837
46277,92545.92522469349
46278,92547.92522469349
46279,92549.92519351997
46280,92551.92519351997
46281,92553.92516234779
46282,92555.92516234779
46283,92557.92513117698
46284,92559.92513117698
46285,92561.92510000749
46286,92563.92510000749
46287,92565.92506883935
46288,92567.92506883935
46289,92569.92503767257
46290,92571.92503767257
46291,92573.92500650711
46292,92575.92500650711
46293,92577.92497534302
46294,92579.92497534302
46295,92581.92494418027
46296,92583.92494418027
46297,92585.92491301888
46298,92587.92491301888
46299,92589.92488185881
46300,92591.92488185881
46301,92593.9248507001
46302,92595.9248507001
46303,92597.92481954274
46304,92599.92481954274
46305,92601.92478838672
46306,92603.92478838672
46307,92605.92475723205
46308,92607.92475723205
46309,92609.92472607872
46310,92611.92472607872
46311,92613.92469492674
46312,92615.92469492674
46313,92617.9246637761
46314,92619.9246637761
46315,92621.92463262682
46316,92623.92463262682
46317,92625.92460147885
46318,92627.92460147885
46319,92629.92457033225
46320,92631.92457033225
46321,92633.92453918699
46322,92635.92453918699
46323,92637.9245080431
46324,92639.9245080431
46325,92641.92447690052
46326,92643.92447690052
46327,92645.9244457593
46328,92647.9244457593
46329,92649.92441461943
46330,92651.92441461943
46331,92653.92438348089
46332,92655.92438348089
46333,92657.92435234369
46334,92659.92435234369
46335,92661.92432120784
46336,92663.92432120784
46337,92665.92429007334
46338,92667.92429007334
46339,92669.92425894018
46340,92671.92425894018
46341,92673.92422780837
46342,92675.92422780837
46343,92677.9241966779
46344,92679.9241966779
46345,92681.92416554876
46346,92683.92416554876
46347,92685.92413442099
46348,92687.92413442099
46349,92689.92410329453
46350,92691.92410329453
46351,92693.92407216944
46352,92695.92407216944
46353,92697.92404104568
46354,92699.92404104568
46355,92701.92400992327
46356,92703.92400992327
46357,92705.9239788022
46358,92707.9239788022
46359,92709.92394768246
46360,92711.92394768246
46361,92713.92391656409
46362,92715.92391656409
46363,92717.92388544703
46364,92719.92388544703
46365,92721.92385433134
46366,92723.92385433134
46367,92725.92382321699
46368,92727.92382321699
46369,92729.92379210396
46370,92731.92379210396
46371,92733.92376099229
46372,92735.92376099229
46373,92737.92372988196
46374,92739.92372988196
46375,92741.92369877297
46376,92743.92369877297
46377,92745.92366766531
46378,92747.92366766531
46379,92749.923636559
46380,92751.923636559
46381,92753.92360545404
46382,92755.92360545404
46383,92757.92357435041
46384,92759.92357435041
46385,92761.92354324812
46386,92763.92354324812
46387,92765.92351214719
46388,92767.92351214719
46389,92769.92348104758
46390,92771.92348104758
46391,92773.92344994932
46392,92775.92344994932
46393,92777.92341885238
46394,92779.92341885238
46395,92781.9233877568
46396,92783.9233877568
46397,92785.92335666256
46398,92787.92335666256
46399,92789.92332556967
46400,92791.92332556967
46401,92793.92329447811
46402,92795.92329447811
46403,92797.9232633879
46404,92799.9232633879
46405,92801.92323229901
46406,92803.92323229901
46407,92805.92320121147
46408,92807.92320121147
46409,92809.92317012527
46410,92811.92317012527
46411,92813.92313904042
46412,92815.92313904042
46413,92817.92310795689
46414,92819.92310795689
46415,92821.9230768747
46416,92823.9230768747
46417,92825.92304579387
46418,92827.92304579387
46419,92829.92301471435
46420,92831.92301471435
46421,92833.92298363619
46422,92835.92298363619
46423,92837.92295255937
46424,92839.92295255937
46425,92841.92292148387
46426,92843.92292148387
46427,92845.92289040973
46428,92847.92289040973
46429,92849.92285933692
46430,92851.92285933692
46431,92853.92282826544
46432,92855.92282826544
46433,92857.92279719532
46434,92859.92279719532
46435,92861.92276612652
46436,92863.92276612652
46437,92865.92273505905
46438,92867.92273505905
46439,92869.92270399294
46440,92871.92270399294
46441,92873.92267292817
46442,92875.92267292817
46443,92877.92264186472
46444,92879.92264186472
46445,92881.9226108026
46446,92883.9226108026
46447,92885.92257974183
46448,92887.92257974183
46449,92889.92254868241
46450,92891.92254868241
46451,92893.92251762432
46452,92895.92251762432
46453,92897.92248656756
46454,92899.92248656756
46455,92901.92245551213
46456,92903.92245551213
46457,92905.92242445805
46458,92907.92242445805
46459,92909.92239340532
46460,92911.92239340532
46461,92913.92236235391
46462,92915.92236235391
46463,92917.92233130382
46464,92919.92233130382
46465,92921.9223002551
46466,92923.9223002551
46467,92925.92226920769
46468,92927.92226920769
46469,92929.92223816164
46470,92931.92223816164
46471,92933.9222071169
46472,92935.9222071169
46473,92937.92217607351
46474,92939.92217607351
46475,92941.92214503145
46476,92943.92214503145
46477,92945.92211399073
46478,92947.92211399073
46479,92949.92208295135
46480,92951.92208295135
46481,92953.92205191331
46482,92955.92205191331
46483,92957.92202087659
46484,92959.92202087659
46485,92961.92198984121
46486,92963.92198984121
46487,92965.92195880717
46488,92967.92195880717
46489,92969.92192777447
46490,92971.92192777447
46491,92973.9218967431
46492,92975.9218967431
46493,92977.92186571306
46494,92979.92186571306
46495,92981.92183468436
46496,92983.92183468436
46497,92985.921803657
46498,92987.921803657
46499,92989.92177263094
46500,92991.92177263094
46501,92993.92174160626
46502,92995.92174160626
46503,92997.92171058289
46504,92999.92171058289
46505,93001.92167956085
46506,93003.92167956085
46507,93005.92164854016
46508,93007.92164854016
46509,93009.9216175208
46510,93011.9216175208
46511,93013.92158650278
46512,93015.92158650278
46513,93017.92155548607
46514,93019.92155548607
46515,93021.92152447072
46516,93023.92152447072
46517,93025.92149345668
46518,93027.92149345668
46519,93029.92146244399
46520,93031.92146244399
46521,93033.92143143262
46522,93035.92143143262
46523,93037.92140042261
46524,93039.92140042261
46525,93041.9213694139
46526,93043.9213694139
46527,93045.92133840654
46528,93047.92133840654
46529,93049.92130740051
46530,93051.92130740051
46531,93053.92127639582
46532,93055.92127639582
46533,93057.92124539246
46534,93059.92124539246
46535,93061.92121439043
46536,93063.92121439043
46537,93065.92118338973
46538,93067.92118338973
46539,93069.92115239037
46540,93071.92115239037
46541,93073.92112139233
46542,93075.92112139233
46543,93077.92109039563
46544,93079.92109039563
46545,93081.92105940025
46546,93083.92105940025
46547,93085.92102840621
46548,93087.92102840621
46549,93089.9209974135
46550,93091.9209974135
46551,93093.92096642213
46552,93095.92096642213
46553,93097.92093543208
46554,93099.92093543208
46555,93101.92090444337
46556,93103.92090444337
46557,93105.920873456
46558,93107.920873456
46559,93109.92084246993
46560,93111.92084246993
46561,93113.92081148521
46562,93115.92081148521
46563,93117.92078050182
46564,93119.92078050182
46565,93121.92074951978
46566,93123.92074951978
46567,93125.92071853904
46568,93127.92071853904
46569,93129.92068755964
46570,93131.92068755964
46571,93133.92065658158
46572,93135.92065658158
46573,93137.92062560483
46574,93139.92062560483
46575,93141.92059462942
46576,93143.92059462942
46577,93145.92056365535
46578,93147.92056365535
46579,93149.92053268262
46580,93151.92053268262
46581,93153.9205017112
46582,93155.9205017112
46583,93157.92047074111
46584,93159.92047074111
46585,93161.92043977235
46586,93163.92043977235
46587,93165.92040880493
46588,93167.92040880493
46589,93169.92037783883
46590,93171.92037783883
46591,93173.92034687405
46592,93175.92034687405
46593,93177.92031591063
46594,93179.92031591063
46595,93181.9202849485
46596,93183.9202849485
46597,93185.92025398772
46598,93187.92025398772
46599,93189.92022302827
46600,93191.92022302827
46601,93193.92019207015
46602,93195.92019207015
46603,93197.92016111335
46604,93199.92016111335
46605,93201.92013015787
46606,93203.92013015787
46607,93205.92009920374
46608,93207.92009920374
46609,93209.92006825094
46610,93211.92006825094
46611,93213.92003729945
46612,93215.92003729945
46613,93217.92000634929
46614,93219.92000634929
46615,93221.91997540047
46616,93223.91997540047
46617,93225.91994445297
46618,93227.91994445297
46619,93229.9199135068
46620,93231.9199135068
46621,93233.91988256195
46622,93235.91988256195
46623,93237.91985161844
46624,93239.91985161844
46625,93241.91982067624
46626,93243.91982067624
46627,93245.91978973539
46628,93247.91978973539
46629,93249.91975879585
46630,93251.91975879585
46631,93253.91972785763
46632,93255.91972785763
46633,93257.91969692076
46634,93259.91969692076
46635,93261.91966598522
46636,93263.91966598522
46637,93265.91963505099
46638,93267.91963505099
46639,93269.91960411807
46640,93271.91960411807
46641,93273.9195731865
46642,93275.9195731865
46643,93277.91954225625
46644,93279.91954225625
46645,93281.91951132733
46646,93283.91951132733
46647,93285.91948039974
46648,93287.91948039974
46649,93289.91944947347
46650,93291.91944947347
46651,93293.91941854852
46652,93295.91941854852
46653,93297.9193876249
46654,93299.9193876249
46655,93301.91935670261
46656,93303.91935670261
46657,93305.91932578164
46658,93307.91932578164
46659,93309.919294862
46660,93311.919294862
46661,93313.91926394368
46662,93315.91926394368
46663,93317.91923302668
46664,93319.91923302668
46665,93321.91920211102
46666,93323.91920211102
46667,93325.91917119669
46668,93327.91917119669
46669,93329.91914028366
46670,93331.91914028366
46671,93333.91910937197
46672,93335.91910937197
46673,93337.91907846161
46674,93339.91907846161
46675,93341.91904755257
46676,93343.91904755257
46677,93345.91901664485
46678,93347.91901664485
46679,93349.91898573845
46680,93351.91898573845
46681,93353.91895483338
46682,93355.91895483338
46683,93357.91892392962
46684,93359.91892392962
46685,93361.9188930272
46686,93363.9188930272
46687,93365.91886212611
46688,93367.91886212611
46689,93369.91883122633
46690,93371.91883122633
46691,93373.91880032788
46692,93375.91880032788
46693,93377.91876943076
46694,93379.91876943076
46695,93381.91873853497
46696,93383.91873853497
46697,93385.91870764046
46698,93387.91870764046
46699,93389.91867674731
46700,93391.91867674731
46701,93393.91864585548
46702,93395.91864585548
46703,93397.91861496496
46704,93399.91861496496
46705,93401.91858407579
46706,93403.91858407579
46707,93405.91855318792
46708,93407.91855318792
46709,93409.91852230136
46710,93411.91852230136
46711,93413.91849141615
46712,93415.91849141615
46713,93417.91846053224
46714,93419.91846053224
46715,93421.91842964967
46716,93423.91842964967
46717,93425.91839876841
46718,93427.91839876841
46719,93429.91836788849
46720,93431.91836788849
46721,93433.91833700988
46722,93435.91833700988
46723,93437.91830613257
46724,93439.91830613257
46725,93441.91827525661
46726,93443.91827525661
46727,93445.91824438196
46728,93447.91824438196
46729,93449.91821350864
46730,93451.91821350864
46731,93453.91818263664
46732,93455.91818263664
46733,93457.91815176595
46734,93459.91815176595
46735,93461.91812089659
46736,93463.91812089659
46737,93465.91809002854
46738,93467.91809002854
46739,93469.91805916184
46740,93471.91805916184
46741,93473.91802829644
46742,93475.91802829644
46743,93477.91799743235
46744,93479.91799743235
46745,93481.9179665696
46746,93483.9179665696
46747,93485.91793570816
46748,93487.91793570816
46749,93489.91790484804
46750,93491.91790484804
46751,93493.91787398924
46752,93495.91787398924
46753,93497.91784313177
46754,93499.91784313177
46755,93501.91781227561
46756,93503.91781227561
46757,93505.91778142078
46758,93507.91778142078
46759,93509.91775056726
46760,93511.91775056726
46761,93513.91771971506
46762,93515.91771971506
46763,93517.91768886418
46764,93519.91768886418
46765,93521.91765801463
46766,93523.91765801463
46767,93525.91762716637
46768,93527.91762716637
46769,93529.91759631946
46770,93531.91759631946
46771,93533.91756547386
46772,93535.91756547386
46773,93537.91753462958
46774,93539.91753462958
46775,93541.91750378662
46776,93543.91750378662
46777,93545.91747294497
46778,93547.91747294497
46779,93549.91744210465
46780,93551.91744210465
46781,93553.91741126563
46782,93555.91741126563
46783,93557.91738042794
46784,93559.91738042794
46785,93561.91734959157
46786,93563.91734959157
46787,93565.91731875652
46788,93567.91731875652
46789,93569.91728792278
46790,93571.91728792278
46791,93573.91725709036
46792,93575.91725709036
46793,93577.91722625928
46794,93579.91722625928
46795,93581.9171954295
46796,93583.9171954295
46797,93585.91716460104
46798,93587.91716460104
46799,93589.91713377388
46800,93591.91713377388
46801,93593.91710294805
46802,93595.91710294805
46803,93597.91707212354
46804,93599.91707212354
46805,93601.91704130034
46806,93603.91704130034
46807,93605.91701047847
46808,93607.91701047847
46809,93609.91697965791
46810,93611.91697965791
46811,93613.91694883865
46812,93615.91694883865
46813,93617.91691802072
46814,93619.91691802072
46815,93621.91688720413
46816,93623.91688720413
46817,93625.91685638882
46818,93627.91685638882
46819,93629.91682557485
46820,93631.91682557485
46821,93633.91679476219
46822,93635.91679476219
46823,93637.91676395084
46824,93639.91676395084
46825,93641.91673314082
46826,93643.91673314082
46827,93645.91670233209
46828,93647.91670233209
46829,93649.9166715247
46830,93651.9166715247
46831,93653.91664071861
46832,93655.91664071861
46833,93657.91660991385
46834,93659.91660991385
46835,93661.9165791104
46836,93663.9165791104
46837,93665.91654830828
46838,93667.91654830828
46839,93669.91651750744
46840,93671.91651750744
46841,93673.91648670794
46842,93675.91648670794
46843,93677.91645590976
46844,93679.91645590976
46845,93681.91642511287
46846,93683.91642511287
46847,93685.91639431732
46848,93687.91639431732
46849,93689.91636352307
46850,93691.91636352307
46851,93693.91633273014
46852,93695.91633273014
46853,93697.91630193852
46854,93699.91630193852
46855,93701.91627114822
46856,93703.91627114822
46857,93705.91624035922
46858,93707.91624035922
46859,93709.91620957156
46860,93711.91620957156
46861,93713.91617878519
46862,93715.91617878519
46863,93717.91614800013
46864,93719.91614800013
46865,93721.9161172164
46866,93723.9161172164
46867,93725.916086434
46868,93727.916086434
46869,93729.9160556529
46870,93731.9160556529
46871,93733.91602487309
46872,93735.91602487309
46873,93737.91599409461
46874,93739.91599409461
46875,93741.91596331744
46876,93743.91596331744
46877,93745.9159325416
46878,93747.9159325416
46879,93749.91590176706
46880,93751.91590176706
46881,93753.91587099383
46882,93755.91587099383
46883,93757.91584022192
46884,93759.91584022192
46885,93761.91580945131
46886,93763.91580945131
46887,93765.91577868201
46888,93767.91577868201
46889,93769.91574791406
46890,93771.91574791406
46891,93773.91571714738
46892,93775.91571714738
46893,93777.91568638204
46894,93779.91568638204
46895,93781.91565561798
46896,93783.91565561798
46897,93785.91562485526
46898,93787.91562485526
46899,93789.91559409385
46900,93791.91559409385
46901,93793.91556333375
46902,93795.91556333375
46903,93797.91553257496
46904,93799.91553257496
46905,93801.91550181748
46906,93803.91550181748
46907,93805.91547106131
46908,93807.91547106131
46909,93809.91544030645
46910,93811.91544030645
46911,93813.9154095529
46912,93815.9154095529
46913,93817.91537880065
46914,93819.91537880065
46915,93821.91534804973
46916,93823.91534804973
46917,93825.91531730013
46918,93827.91531730013
46919,93829.91528655181
46920,93831.91528655181
46921,93833.91525580481
46922,93835.91525580481
46923,93837.91522505914
46924,93839.91522505914
46925,93841.91519431476
46926,93843.91519431476
46927,93845.9151635717
46928,93847.9151635717
46929,93849.91513282995
46930,93851.91513282995
46931,93853.91510208951
46932,93855.91510208951
46933,93857.91507135038
46934,93859.91507135038
46935,93861.91504061256
46936,93863.91504061256
46937,93865.91500987604
46938,93867.91500987604
46939,93869.91497914084
46940,93871.91497914084
46941,93873.91494840695
46942,93875.91494840695
46943,93877.91491767435
46944,93879.91491767435
46945,93881.9148869431
46946,93883.9148869431
46947,93885.91485621312
46948,93887.91485621312
46949,93889.91482548448
46950,93891.91482548448
46951,93893.91479475712
46952,93895.91479475712
46953,93897.91476403108
46954,93899.91476403108
46955,93901.91473330636
46956,93903.91473330636
46957,93905.91470258293
46958,93907.91470258293
46959,93909.91467186081
46960,93911.91467186081
46961,93913.91464114001
46962,93915.91464114001
46963,93917.91461042053
46964,93919.91461042053
46965,93921.91457970234
46966,93923.91457970234
46967,93925.91454898546
46968,93927.91454898546
46969,93929.91451826988
46970,93931.91451826988
46971,93933.91448755562
46972,93935.91448755562
46973,93937.91445684267
46974,93939.91445684267
46975,93941.91442613101
46976,93943.91442613101
46977,93945.91439542067
46978,93947.91439542067
46979,93949.91436471164
46980,93951.91436471164
46981,93953.9143340039
46982,93955.9143340039
46983,93957.9143032975
46984,93959.9143032975
46985,93961.91427259237
46986,93963.91427259237
46987,93965.91424188857
46988,93967.91424188857
46989,93969.91421118609
46990,93971.91421118609
46991,93973.91418048489
46992,93975.91418048489
46993,93977.914149785
46994,93979.914149785
46995,93981.91411908643
46996,93983.91411908643
46997,93985.91408838915
46998,93987.91408838915
46999,93989.91405769318
47000,93991.91405769318
47001,93993.91402699852
47002,93995.91402699852
47003,93997.91399630517
47004,93999.91399630517
47005,94001.91396561312
47006,94003.91396561312
47007,94005.91393492238
47008,94007.91393492238
47009,94009.91390423295
47010,94011.91390423295
47011,94013.9138735448
47012,94015.9138735448
47013,94017.91384285799
47014,94019.91384285799
47015,94021.91381217247
47016,94023.91381217247
47017,94025.91378148826
47018,94027.91378148826
47019,94029.91375080534
47020,94031.91375080534
47021,94033.91372012375
47022,94035.91372012375
47023,94037.91368944343
47024,94039.91368944343
47025,94041.91365876445
47026,94043.91365876445
47027,94045.91362808677
47028,94047.91362808677
47029,94049.91359741037
47030,94051.91359741037
47031,94053.9135667353
47032,94055.9135667353
47033,94057.91353606152
47034,94059.91353606152
47035,94061.91350538905
47036,94063.91350538905
47037,94065.91347471788
47038,94067.91347471788
47039,94069.91344404803
47040,94071.91344404803
47041,94073.91341337946
47042,94075.91341337946
47043,94077.9133827122
47044,94079.9133827122
47045,94081.91335204625
47046,94083.91335204625
47047,94085.91332138161
47048,94087.91332138161
47049,94089.91329071825
47050,94091.91329071825
47051,94093.91326005622
47052,94095.91326005622
47053,94097.91322939548
47054,94099.91322939548
47055,94101.91319873605
47056,94103.91319873605
47057,94105.91316807791
47058,94107.91316807791
47059,94109.91313742108
47060,94111.91313742108
47061,94113.91310676555
47062,94115.91310676555
47063,94117.91307611133
47064,94119.91307611133
47065,94121.91304545841
47066,94123.91304545841
47067,94125.91301480679
47068,94127.91301480679
47069,94129.91298415649
47070,94131.91298415649
47071,94133.91295350748
47072,94135.91295350748
47073,94137.91292285974
47074,94139.91292285974
47075,94141.91289221335
47076,94143.91289221335
47077,94145.91286156824
47078,94147.91286156824
47079,94149.91283092444
47080,94151.91283092444
47081,94153.91280028192
47082,94155.91280028192
47083,94157.91276964072
47084,94159.91276964072
47085,94161.91273900082
47086,94163.91273900082
47087,94165.91270836222
47088,94167.91270836222
47089,94169.91267772493
47090,94171.91267772493
47091,94173.91264708893
47092,94175.91264708893
47093,94177.91261645424
47094,94179.91261645424
47095,94181.91258582084
47096,94183.91258582084
47097,94185.91255518876
47098,94187.91255518876
47099,94189.91252455796
47100,94191.91252455796
47101,94193.91249392845
47102,94195.91249392845
47103,94197.91246330028
47104,94199.91246330028
47105,94201.91243267339
47106,94203.91243267339
47107,94205.91240204778
47108,94207.91240204778
47109,94209.9123714235
47110,94211.9123714235
47111,94213.91234080051
47112,94215.91234080051
47113,94217.91231017881
47114,94219.91231017881
47115,94221.91227955843
47116,94223.91227955843
47117,94225.91224893933
47118,94227.91224893933
47119,94229.91221832154
47120,94231.91221832154
47121,94233.91218770505
47122,94235.91218770505
47123,94237.91215708986
47124,94239.91215708986
47125,94241.91212647596
47126,94243.91212647596
47127,94245.91209586337
47128,94247.91209586337
47129,94249.91206525208
47130,94251.91206525208
47131,94253.91203464207
47132,94255.91203464207
47133,94257.91200403337
47134,94259.91200403337
47135,94261.91197342597
47136,94263.91197342597
47137,94265.91194281988
47138,94267.91194281988
47139,94269.91191221507
47140,94271.91191221507
47141,94273.91188161157
47142,94275.91188161157
47143,94277.91185100937
47144,94279.91185100937
47145,94281.91182040845
47146,94283.91182040845
47147,94285.91178980886
47148,94287.91178980886
47149,94289.91175921055
47150,94291.91175921055
47151,94293.91172861353
47152,94295.91172861353
47153,94297.91169801782
47154,94299.91169801782
47155,94301.9116674234
47156,94303.9116674234
47157,94305.91163683028
47158,94307.91163683028
47159,94309.91160623846
47160,94311.91160623846
47161,94313.91157564793
47162,94315.91157564793
47163,94317.91154505871
47164,94319.91154505871
47165,94321.91151447078
47166,94323.91151447078
47167,94325.91148388415
47168,94327.91148388415
47169,94329.9114532988
47170,94331.9114532988
47171,94333.91142271477
47172,94335.91142271477
47173,94337.91139213202
47174,94339.91139213202
47175,94341.91136155056
47176,94343.91136155056
47177,94345.91133097041
47178,94347.91133097041
47179,94349.91130039157
47180,94351.91130039157
47181,94353.91126981401
47182,94355.91126981401
47183,94357.91123923776
47184,94359.91123923776
47185,94361.91120866279
47186,94363.91120866279
47187,94365.91117808911
47188,94367.91117808911
47189,94369.91114751674
47190,94371.91114751674
47191,94373.91111694566
47192,94375.91111694566
47193,94377.91108637588
47194,94379.91108637588
47195,94381.91105580739
47196,94383.91105580739
47197,94385.9110252402
47198,94387.9110252402
47199,94389.91099467431
47200,94391.91099467431
47201,94393.9109641097
47202,94395.9109641097
47203,94397.9109335464
47204,94399.9109335464
47205,94401.91090298438
47206,94403.91090298438
47207,94405.91087242367
47208,94407.91087242367
47209,94409.91084186424
47210,94411.91084186424
47211,94413.91081130612
47212,94415.91081130612
47213,94417.91078074928
47214,94419.91078074928
47215,94421.91075019375
47216,94423.91075019375
47217,94425.9107196395
47218,94427.9107196395
47219,94429.91068908655
47220,94431.91068908655
47221,94433.91065853489
47222,94435.91065853489
47223,94437.91062798453
47224,94439.91062798453
47225,94441.91059743546
47226,94443.91059743546
47227,94445.91056688769
47228,94447.91056688769
47229,94449.9105363412
47230,94451.9105363412
47231,94453.91050579603
47232,94455.91050579603
47233,94457.91047525212
47234,94459.91047525212
47235,94461.91044470953
47236,94463.91044470953
47237,94465.9104141682
47238,94467.9104141682
47239,94469.9103836282
47240,94471.9103836282
47241,94473.91035308948
47242,94475.91035308948
47243,94477.91032255205
47244,94479.91032255205
47245,94481.9102920159
47246,94483.9102920159
47247,94485.91026148107
47248,94487.91026148107
47249,94489.91023094751
47250,94491.91023094751
47251,94493.91020041527
47252,94495.91020041527
47253,94497.91016988429
47254,94499.91016988429
47255,94501.91013935462
47256,94503.91013935462
47257,94505.91010882624
47258,94507.91010882624
47259,94509.91007829914
47260,94511.91007829914
47261,94513.91004777334
47262,94515.91004777334
47263,94517.91001724883
47264,94519.91001724883
47265,94521.90998672563
47266,94523.90998672563
47267,94525.90995620369
47268,94527.90995620369
47269,94529.90992568307
47270,94531.90992568307
47271,94533.90989516373
47272,94535.90989516373
47273,94537.90986464567
47274,94539.90986464567
47275,94541.90983412892
47276,94543.90983412892
47277,94545.90980361344
47278,94547.90980361344
47279,94549.90977309927
47280,94551.90977309927
47281,94553.90974258637
47282,94555.90974258637
47283,94557.90971207479
47284,94559.90971207479
47285,94561.90968156449
47286,94563.90968156449
47287,94565.90965105547
47288,94567.90965105547
47289,94569.90962054774
47290,94571.90962054774
47291,94573.90959004131
47292,94575.90959004131
47293,94577.90955953617
47294,94579.90955953617
47295,94581.9095290323
47296,94583.9095290323
47297,94585.90949852974
47298,94587.90949852974
47299,94589.90946802846
47300,94591.90946802846
47301,94593.90943752849
47302,94595.90943752849
47303,94597.90940702979
47304,94599.90940702979
47305,94601.90937653239
47306,94603.90937653239
47307,94605.90934603626
47308,94607.90934603626
47309,94609.90931554144
47310,94611.90931554144
47311,94613.9092850479
47312,94615.9092850479
47313,94617.90925455565
47314,94619.90925455565
47315,94621.9092240647
47316,94623.9092240647
47317,94625.90919357502
47318,94627.90919357502
47319,94629.90916308663
47320,94631.90916308663
47321,94633.90913259954
47322,94635.90913259954
47323,94637.90910211374
47324,94639.90910211374
47325,94641.90907162923
47326,94643.90907162923
47327,94645.90904114599
47328,94647.90904114599
47329,94649.90901066404
47330,94651.90901066404
47331,94653.90898018339
47332,94655.90898018339
47333,94657.90894970403
47334,94659.90894970403
47335,94661.90891922594
47336,94663.90891922594
47337,94665.90888874917
47338,94667.90888874917
47339,94669.90885827366
47340,94671.90885827366
47341,94673.90882779945
47342,94675.90882779945
47343,94677.90879732651
47344,94679.90879732651
47345,94681.90876685487
47346,94683.90876685487
47347,94685.90873638453
47348,94687.90873638453
47349,94689.90870591546
47350,94691.90870591546
47351,94693.90867544767
47352,94695.90867544767
47353,94697.90864498119
